pair_id,left_image_id,right_image_id,left_identity,right_identity,pair_type,label,valid,similarity_score,prediction,error_reason
pair_00012301,Tim_Henman/Tim_Henman_0008,Tim_Henman/Tim_Henman_0018,Tim_Henman,Tim_Henman,genuine,1,1,0.6101111174,,
pair_00012302,Tim_Henman/Tim_Henman_0008,Tim_Henman/Tim_Henman_0019,Tim_Henman,Tim_Henman,genuine,1,1,0.6558519602,,
pair_00012303,Tim_Henman/Tim_Henman_0009,Tim_Henman/Tim_Henman_0010,Tim_Henman,Tim_Henman,genuine,1,1,0.7243191600,,
pair_00012304,Tim_Henman/Tim_Henman_0009,Tim_Henman/Tim_Henman_0011,Tim_Henman,Tim_Henman,genuine,1,1,0.6718525887,,
pair_00012305,Tim_Henman/Tim_Henman_0009,Tim_Henman/Tim_Henman_0012,Tim_Henman,Tim_Henman,genuine,1,1,0.6617816687,,
pair_00012306,Tim_Henman/Tim_Henman_0009,Tim_Henman/Tim_Henman_0015,Tim_Henman,Tim_Henman,genuine,1,1,0.5373367071,,
pair_00012307,Tim_Henman/Tim_Henman_0009,Tim_Henman/Tim_Henman_0016,Tim_Henman,Tim_Henman,genuine,1,1,0.6581480503,,
pair_00012308,Tim_Henman/Tim_Henman_0009,Tim_Henman/Tim_Henman_0017,Tim_Henman,Tim_Henman,genuine,1,1,0.5742421150,,
pair_00012309,Tim_Henman/Tim_Henman_0009,Tim_Henman/Tim_Henman_0018,Tim_Henman,Tim_Henman,genuine,1,1,0.6615647078,,
pair_00012310,Tim_Henman/Tim_Henman_0010,Tim_Henman/Tim_Henman_0011,Tim_Henman,Tim_Henman,genuine,1,1,0.5798099041,,
pair_00012311,Tim_Henman/Tim_Henman_0010,Tim_Henman/Tim_Henman_0012,Tim_Henman,Tim_Henman,genuine,1,1,0.5796853900,,
pair_00012312,Tim_Henman/Tim_Henman_0010,Tim_Henman/Tim_Henman_0013,Tim_Henman,Tim_Henman,genuine,1,1,0.5409015417,,
pair_00012313,Tim_Henman/Tim_Henman_0010,Tim_Henman/Tim_Henman_0014,Tim_Henman,Tim_Henman,genuine,1,1,0.6361517310,,
pair_00012314,Tim_Henman/Tim_Henman_0010,Tim_Henman/Tim_Henman_0015,Tim_Henman,Tim_Henman,genuine,1,1,0.4605025649,,
pair_00012315,Tim_Henman/Tim_Henman_0010,Tim_Henman/Tim_Henman_0016,Tim_Henman,Tim_Henman,genuine,1,1,0.6834029555,,
pair_00012316,Tim_Henman/Tim_Henman_0010,Tim_Henman/Tim_Henman_0018,Tim_Henman,Tim_Henman,genuine,1,1,0.6257197261,,
pair_00012317,Tim_Henman/Tim_Henman_0010,Tim_Henman/Tim_Henman_0019,Tim_Henman,Tim_Henman,genuine,1,1,0.5892029405,,
pair_00012318,Tim_Henman/Tim_Henman_0011,Tim_Henman/Tim_Henman_0012,Tim_Henman,Tim_Henman,genuine,1,1,0.7751663923,,
pair_00012319,Tim_Henman/Tim_Henman_0011,Tim_Henman/Tim_Henman_0013,Tim_Henman,Tim_Henman,genuine,1,1,0.6543027759,,
pair_00012320,Tim_Henman/Tim_Henman_0011,Tim_Henman/Tim_Henman_0015,Tim_Henman,Tim_Henman,genuine,1,1,0.4999887943,,
pair_00012321,Tim_Henman/Tim_Henman_0011,Tim_Henman/Tim_Henman_0016,Tim_Henman,Tim_Henman,genuine,1,1,0.5744718313,,
pair_00012322,Tim_Henman/Tim_Henman_0012,Tim_Henman/Tim_Henman_0014,Tim_Henman,Tim_Henman,genuine,1,1,0.6178913116,,
pair_00012323,Tim_Henman/Tim_Henman_0012,Tim_Henman/Tim_Henman_0015,Tim_Henman,Tim_Henman,genuine,1,1,0.4800627828,,
pair_00012324,Tim_Henman/Tim_Henman_0012,Tim_Henman/Tim_Henman_0017,Tim_Henman,Tim_Henman,genuine,1,1,0.5087834001,,
pair_00012325,Tim_Henman/Tim_Henman_0012,Tim_Henman/Tim_Henman_0019,Tim_Henman,Tim_Henman,genuine,1,1,0.6774171591,,
pair_00012326,Tim_Henman/Tim_Henman_0013,Tim_Henman/Tim_Henman_0015,Tim_Henman,Tim_Henman,genuine,1,1,0.4653945863,,
pair_00012327,Tim_Henman/Tim_Henman_0013,Tim_Henman/Tim_Henman_0016,Tim_Henman,Tim_Henman,genuine,1,1,0.6848040819,,
pair_00012328,Tim_Henman/Tim_Henman_0013,Tim_Henman/Tim_Henman_0017,Tim_Henman,Tim_Henman,genuine,1,1,0.5536795855,,
pair_00012329,Tim_Henman/Tim_Henman_0013,Tim_Henman/Tim_Henman_0018,Tim_Henman,Tim_Henman,genuine,1,1,0.6216279864,,
pair_00012330,Tim_Henman/Tim_Henman_0015,Tim_Henman/Tim_Henman_0016,Tim_Henman,Tim_Henman,genuine,1,1,0.5390407443,,
pair_00012331,Tim_Henman/Tim_Henman_0015,Tim_Henman/Tim_Henman_0018,Tim_Henman,Tim_Henman,genuine,1,1,0.4614118934,,
pair_00012332,Tim_Henman/Tim_Henman_0015,Tim_Henman/Tim_Henman_0019,Tim_Henman,Tim_Henman,genuine,1,1,0.4832811356,,
pair_00012333,Tim_Henman/Tim_Henman_0017,Tim_Henman/Tim_Henman_0019,Tim_Henman,Tim_Henman,genuine,1,1,0.5500244498,,
pair_00012334,Tom_Cruise/Tom_Cruise_0001,Tom_Cruise/Tom_Cruise_0002,Tom_Cruise,Tom_Cruise,genuine,1,1,0.7105909586,,
pair_00012335,Tom_Cruise/Tom_Cruise_0001,Tom_Cruise/Tom_Cruise_0003,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6565139890,,
pair_00012336,Tom_Cruise/Tom_Cruise_0001,Tom_Cruise/Tom_Cruise_0004,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5151520967,,
pair_00012337,Tom_Cruise/Tom_Cruise_0001,Tom_Cruise/Tom_Cruise_0005,Tom_Cruise,Tom_Cruise,genuine,1,1,0.7307028174,,
pair_00012338,Tom_Cruise/Tom_Cruise_0001,Tom_Cruise/Tom_Cruise_0006,Tom_Cruise,Tom_Cruise,genuine,1,1,0.7217010260,,
pair_00012339,Tom_Cruise/Tom_Cruise_0001,Tom_Cruise/Tom_Cruise_0007,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6790163517,,
pair_00012340,Tom_Cruise/Tom_Cruise_0001,Tom_Cruise/Tom_Cruise_0008,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6451358795,,
pair_00012341,Tom_Cruise/Tom_Cruise_0001,Tom_Cruise/Tom_Cruise_0009,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5614957809,,
pair_00012342,Tom_Cruise/Tom_Cruise_0001,Tom_Cruise/Tom_Cruise_0010,Tom_Cruise,Tom_Cruise,genuine,1,1,0.7114980221,,
pair_00012343,Tom_Cruise/Tom_Cruise_0002,Tom_Cruise/Tom_Cruise_0003,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6879904270,,
pair_00012344,Tom_Cruise/Tom_Cruise_0002,Tom_Cruise/Tom_Cruise_0004,Tom_Cruise,Tom_Cruise,genuine,1,1,0.4959725142,,
pair_00012345,Tom_Cruise/Tom_Cruise_0002,Tom_Cruise/Tom_Cruise_0005,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6189986467,,
pair_00012346,Tom_Cruise/Tom_Cruise_0002,Tom_Cruise/Tom_Cruise_0006,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6425306797,,
pair_00012347,Tom_Cruise/Tom_Cruise_0002,Tom_Cruise/Tom_Cruise_0007,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6222079992,,
pair_00012348,Tom_Cruise/Tom_Cruise_0002,Tom_Cruise/Tom_Cruise_0008,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6593639851,,
pair_00012349,Tom_Cruise/Tom_Cruise_0002,Tom_Cruise/Tom_Cruise_0009,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5857892036,,
pair_00012350,Tom_Cruise/Tom_Cruise_0002,Tom_Cruise/Tom_Cruise_0010,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6919072866,,
pair_00012351,Tom_Cruise/Tom_Cruise_0003,Tom_Cruise/Tom_Cruise_0004,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5437753201,,
pair_00012352,Tom_Cruise/Tom_Cruise_0003,Tom_Cruise/Tom_Cruise_0005,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6598737240,,
pair_00012353,Tom_Cruise/Tom_Cruise_0003,Tom_Cruise/Tom_Cruise_0006,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6108535528,,
pair_00012354,Tom_Cruise/Tom_Cruise_0003,Tom_Cruise/Tom_Cruise_0007,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6081529856,,
pair_00012355,Tom_Cruise/Tom_Cruise_0003,Tom_Cruise/Tom_Cruise_0008,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6870871186,,
pair_00012356,Tom_Cruise/Tom_Cruise_0003,Tom_Cruise/Tom_Cruise_0009,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5783365369,,
pair_00012357,Tom_Cruise/Tom_Cruise_0003,Tom_Cruise/Tom_Cruise_0010,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6732620001,,
pair_00012358,Tom_Cruise/Tom_Cruise_0004,Tom_Cruise/Tom_Cruise_0005,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5298474431,,
pair_00012359,Tom_Cruise/Tom_Cruise_0004,Tom_Cruise/Tom_Cruise_0006,Tom_Cruise,Tom_Cruise,genuine,1,1,0.4891798496,,
pair_00012360,Tom_Cruise/Tom_Cruise_0004,Tom_Cruise/Tom_Cruise_0007,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5530523062,,
pair_00012361,Tom_Cruise/Tom_Cruise_0004,Tom_Cruise/Tom_Cruise_0008,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6327598095,,
pair_00012362,Tom_Cruise/Tom_Cruise_0004,Tom_Cruise/Tom_Cruise_0009,Tom_Cruise,Tom_Cruise,genuine,1,1,0.4756700397,,
pair_00012363,Tom_Cruise/Tom_Cruise_0004,Tom_Cruise/Tom_Cruise_0010,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5134311914,,
pair_00012364,Tom_Cruise/Tom_Cruise_0005,Tom_Cruise/Tom_Cruise_0006,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6866665483,,
pair_00012365,Tom_Cruise/Tom_Cruise_0005,Tom_Cruise/Tom_Cruise_0007,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6185791492,,
pair_00012366,Tom_Cruise/Tom_Cruise_0005,Tom_Cruise/Tom_Cruise_0008,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5708271265,,
pair_00012367,Tom_Cruise/Tom_Cruise_0005,Tom_Cruise/Tom_Cruise_0009,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5813415051,,
pair_00012368,Tom_Cruise/Tom_Cruise_0005,Tom_Cruise/Tom_Cruise_0010,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6724513769,,
pair_00012369,Tom_Cruise/Tom_Cruise_0006,Tom_Cruise/Tom_Cruise_0007,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6934733987,,
pair_00012370,Tom_Cruise/Tom_Cruise_0006,Tom_Cruise/Tom_Cruise_0008,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6297143102,,
pair_00012371,Tom_Cruise/Tom_Cruise_0006,Tom_Cruise/Tom_Cruise_0009,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6799248457,,
pair_00012372,Tom_Cruise/Tom_Cruise_0006,Tom_Cruise/Tom_Cruise_0010,Tom_Cruise,Tom_Cruise,genuine,1,1,0.7961174250,,
pair_00012373,Tom_Cruise/Tom_Cruise_0007,Tom_Cruise/Tom_Cruise_0008,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6913096905,,
pair_00012374,Tom_Cruise/Tom_Cruise_0007,Tom_Cruise/Tom_Cruise_0009,Tom_Cruise,Tom_Cruise,genuine,1,1,0.5834624767,,
pair_00012375,Tom_Cruise/Tom_Cruise_0007,Tom_Cruise/Tom_Cruise_0010,Tom_Cruise,Tom_Cruise,genuine,1,1,0.7898774743,,
pair_00012376,Tom_Cruise/Tom_Cruise_0008,Tom_Cruise/Tom_Cruise_0009,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6396812201,,
pair_00012377,Tom_Cruise/Tom_Cruise_0008,Tom_Cruise/Tom_Cruise_0010,Tom_Cruise,Tom_Cruise,genuine,1,1,0.7076289654,,
pair_00012378,Tom_Cruise/Tom_Cruise_0009,Tom_Cruise/Tom_Cruise_0010,Tom_Cruise,Tom_Cruise,genuine,1,1,0.6635931730,,
pair_00012379,Tom_Daschle/Tom_Daschle_0001,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6985727549,,
pair_00012380,Tom_Daschle/Tom_Daschle_0001,Tom_Daschle/Tom_Daschle_0009,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6338357329,,
pair_00012381,Tom_Daschle/Tom_Daschle_0001,Tom_Daschle/Tom_Daschle_0010,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7492232919,,
pair_00012382,Tom_Daschle/Tom_Daschle_0001,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6611588001,,
pair_00012383,Tom_Daschle/Tom_Daschle_0001,Tom_Daschle/Tom_Daschle_0017,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7392961383,,
pair_00012384,Tom_Daschle/Tom_Daschle_0001,Tom_Daschle/Tom_Daschle_0018,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7127005458,,
pair_00012385,Tom_Daschle/Tom_Daschle_0001,Tom_Daschle/Tom_Daschle_0021,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5899078846,,
pair_00012386,Tom_Daschle/Tom_Daschle_0001,Tom_Daschle/Tom_Daschle_0025,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7461081147,,
pair_00012387,Tom_Daschle/Tom_Daschle_0002,Tom_Daschle/Tom_Daschle_0007,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7857940197,,
pair_00012388,Tom_Daschle/Tom_Daschle_0002,Tom_Daschle/Tom_Daschle_0009,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6238115430,,
pair_00012389,Tom_Daschle/Tom_Daschle_0002,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle,Tom_Daschle,genuine,1,1,0.8066293001,,
pair_00012390,Tom_Daschle/Tom_Daschle_0002,Tom_Daschle/Tom_Daschle_0012,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6016446948,,
pair_00012391,Tom_Daschle/Tom_Daschle_0002,Tom_Daschle/Tom_Daschle_0016,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7362972498,,
pair_00012392,Tom_Daschle/Tom_Daschle_0002,Tom_Daschle/Tom_Daschle_0020,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7765908241,,
pair_00012393,Tom_Daschle/Tom_Daschle_0002,Tom_Daschle/Tom_Daschle_0021,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5557038784,,
pair_00012394,Tom_Daschle/Tom_Daschle_0002,Tom_Daschle/Tom_Daschle_0022,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7602275610,,
pair_00012395,Tom_Daschle/Tom_Daschle_0002,Tom_Daschle/Tom_Daschle_0025,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7159680128,,
pair_00012396,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0004,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6452662945,,
pair_00012397,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0009,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5927302837,,
pair_00012398,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0012,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6678006649,,
pair_00012399,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0013,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7526473999,,
pair_00012400,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0015,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7080599070,,
pair_00012401,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0018,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7891116142,,
pair_00012402,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0020,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7941564322,,
pair_00012403,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0021,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5842421055,,
pair_00012404,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0022,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7365318537,,
pair_00012405,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0023,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7873541117,,
pair_00012406,Tom_Daschle/Tom_Daschle_0003,Tom_Daschle/Tom_Daschle_0024,Tom_Daschle,Tom_Daschle,genuine,1,1,0.8138169050,,
pair_00012407,Tom_Daschle/Tom_Daschle_0004,Tom_Daschle/Tom_Daschle_0009,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5275397301,,
pair_00012408,Tom_Daschle/Tom_Daschle_0004,Tom_Daschle/Tom_Daschle_0014,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5655103326,,
pair_00012409,Tom_Daschle/Tom_Daschle_0004,Tom_Daschle/Tom_Daschle_0015,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5384386182,,
pair_00012410,Tom_Daschle/Tom_Daschle_0004,Tom_Daschle/Tom_Daschle_0016,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5675035715,,
pair_00012411,Tom_Daschle/Tom_Daschle_0004,Tom_Daschle/Tom_Daschle_0022,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5133791566,,
pair_00012412,Tom_Daschle/Tom_Daschle_0004,Tom_Daschle/Tom_Daschle_0024,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5872670412,,
pair_00012413,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle/Tom_Daschle_0008,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6643757224,,
pair_00012414,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6290432215,,
pair_00012415,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle/Tom_Daschle_0015,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6134347916,,
pair_00012416,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle/Tom_Daschle_0016,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7127386332,,
pair_00012417,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle/Tom_Daschle_0017,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7076647282,,
pair_00012418,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle/Tom_Daschle_0021,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5758499503,,
pair_00012419,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle/Tom_Daschle_0022,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6642331481,,
pair_00012420,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle/Tom_Daschle_0023,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6460849047,,
pair_00012421,Tom_Daschle/Tom_Daschle_0005,Tom_Daschle/Tom_Daschle_0025,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7147980928,,
pair_00012422,Tom_Daschle/Tom_Daschle_0006,Tom_Daschle/Tom_Daschle_0009,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5418505669,,
pair_00012423,Tom_Daschle/Tom_Daschle_0006,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5931820869,,
pair_00012424,Tom_Daschle/Tom_Daschle_0006,Tom_Daschle/Tom_Daschle_0012,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5287106037,,
pair_00012425,Tom_Daschle/Tom_Daschle_0006,Tom_Daschle/Tom_Daschle_0019,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6042339802,,
pair_00012426,Tom_Daschle/Tom_Daschle_0006,Tom_Daschle/Tom_Daschle_0022,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5498602390,,
pair_00012427,Tom_Daschle/Tom_Daschle_0007,Tom_Daschle/Tom_Daschle_0010,Tom_Daschle,Tom_Daschle,genuine,1,1,0.8178980947,,
pair_00012428,Tom_Daschle/Tom_Daschle_0007,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7912122011,,
pair_00012429,Tom_Daschle/Tom_Daschle_0007,Tom_Daschle/Tom_Daschle_0013,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7590882778,,
pair_00012430,Tom_Daschle/Tom_Daschle_0007,Tom_Daschle/Tom_Daschle_0015,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7097849846,,
pair_00012431,Tom_Daschle/Tom_Daschle_0007,Tom_Daschle/Tom_Daschle_0019,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7573093176,,
pair_00012432,Tom_Daschle/Tom_Daschle_0007,Tom_Daschle/Tom_Daschle_0020,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7627807260,,
pair_00012433,Tom_Daschle/Tom_Daschle_0007,Tom_Daschle/Tom_Daschle_0022,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7063529491,,
pair_00012434,Tom_Daschle/Tom_Daschle_0007,Tom_Daschle/Tom_Daschle_0024,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7627608776,,
pair_00012435,Tom_Daschle/Tom_Daschle_0008,Tom_Daschle/Tom_Daschle_0013,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7517512441,,
pair_00012436,Tom_Daschle/Tom_Daschle_0008,Tom_Daschle/Tom_Daschle_0014,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6307575703,,
pair_00012437,Tom_Daschle/Tom_Daschle_0008,Tom_Daschle/Tom_Daschle_0015,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6650617123,,
pair_00012438,Tom_Daschle/Tom_Daschle_0008,Tom_Daschle/Tom_Daschle_0017,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7309606075,,
pair_00012439,Tom_Daschle/Tom_Daschle_0008,Tom_Daschle/Tom_Daschle_0021,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6572273970,,
pair_00012440,Tom_Daschle/Tom_Daschle_0008,Tom_Daschle/Tom_Daschle_0024,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7152186632,,
pair_00012441,Tom_Daschle/Tom_Daschle_0008,Tom_Daschle/Tom_Daschle_0025,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7506301403,,
pair_00012442,Tom_Daschle/Tom_Daschle_0009,Tom_Daschle/Tom_Daschle_0010,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6182057261,,
pair_00012443,Tom_Daschle/Tom_Daschle_0009,Tom_Daschle/Tom_Daschle_0017,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6219841242,,
pair_00012444,Tom_Daschle/Tom_Daschle_0009,Tom_Daschle/Tom_Daschle_0019,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6545811892,,
pair_00012445,Tom_Daschle/Tom_Daschle_0009,Tom_Daschle/Tom_Daschle_0020,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6550601721,,
pair_00012446,Tom_Daschle/Tom_Daschle_0010,Tom_Daschle/Tom_Daschle_0015,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6731037498,,
pair_00012447,Tom_Daschle/Tom_Daschle_0010,Tom_Daschle/Tom_Daschle_0018,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7541929483,,
pair_00012448,Tom_Daschle/Tom_Daschle_0010,Tom_Daschle/Tom_Daschle_0020,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7565073967,,
pair_00012449,Tom_Daschle/Tom_Daschle_0010,Tom_Daschle/Tom_Daschle_0021,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6525030136,,
pair_00012450,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle/Tom_Daschle_0012,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6248595119,,
pair_00012451,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle/Tom_Daschle_0013,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7311382294,,
pair_00012452,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle/Tom_Daschle_0015,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6846351624,,
pair_00012453,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle/Tom_Daschle_0018,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7730593085,,
pair_00012454,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle/Tom_Daschle_0019,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7388019562,,
pair_00012455,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle/Tom_Daschle_0020,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7863306999,,
pair_00012456,Tom_Daschle/Tom_Daschle_0011,Tom_Daschle/Tom_Daschle_0022,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7463566661,,
pair_00012457,Tom_Daschle/Tom_Daschle_0012,Tom_Daschle/Tom_Daschle_0014,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5750079155,,
pair_00012458,Tom_Daschle/Tom_Daschle_0012,Tom_Daschle/Tom_Daschle_0015,Tom_Daschle,Tom_Daschle,genuine,1,1,0.5695051551,,
pair_00012459,Tom_Daschle/Tom_Daschle_0012,Tom_Daschle/Tom_Daschle_0023,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6528241634,,
pair_00012460,Tom_Daschle/Tom_Daschle_0012,Tom_Daschle/Tom_Daschle_0024,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6904447079,,
pair_00012461,Tom_Daschle/Tom_Daschle_0013,Tom_Daschle/Tom_Daschle_0021,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6934739351,,
pair_00012462,Tom_Daschle/Tom_Daschle_0014,Tom_Daschle/Tom_Daschle_0020,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7104243636,,
pair_00012463,Tom_Daschle/Tom_Daschle_0014,Tom_Daschle/Tom_Daschle_0022,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7359139919,,
pair_00012464,Tom_Daschle/Tom_Daschle_0014,Tom_Daschle/Tom_Daschle_0024,Tom_Daschle,Tom_Daschle,genuine,1,1,0.6814774275,,
pair_00012465,Tom_Daschle/Tom_Daschle_0016,Tom_Daschle/Tom_Daschle_0020,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7678048611,,
pair_00012466,Tom_Daschle/Tom_Daschle_0017,Tom_Daschle/Tom_Daschle_0018,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7682761550,,
pair_00012467,Tom_Daschle/Tom_Daschle_0017,Tom_Daschle/Tom_Daschle_0020,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7438868284,,
pair_00012468,Tom_Daschle/Tom_Daschle_0017,Tom_Daschle/Tom_Daschle_0023,Tom_Daschle,Tom_Daschle,genuine,1,1,0.7290787697,,
